2Grammed_APICalls_#102,2Grammed_APICalls_#144,2Grammed_APICalls_#148,2Grammed_APICalls_#157,2Grammed_APICalls_#161,2Grammed_APICalls_#168,2Grammed_APICalls_#170,2Grammed_APICalls_#173,2Grammed_APICalls_#201,2Grammed_APICalls_#209,2Grammed_APICalls_#217,2Grammed_APICalls_#224,2Grammed_APICalls_#250,2Grammed_APICalls_#251,2Grammed_APICalls_#252,2Grammed_APICalls_#253,2Grammed_APICalls_#258,2Grammed_APICalls_#259,2Grammed_APICalls_#264,2Grammed_APICalls_#285,2Grammed_APICalls_#299,2Grammed_APICalls_#305,2Grammed_APICalls_#307,2Grammed_APICalls_#308,2Grammed_APICalls_#319,2Grammed_APICalls_#324,2Grammed_APICalls_#336,2Grammed_APICalls_#347,2Grammed_APICalls_#355,2Grammed_APICalls_#367,2Grammed_APICalls_#372,2Grammed_APICalls_#38,2Grammed_APICalls_#387,2Grammed_APICalls_#388,2Grammed_APICalls_#389,2Grammed_APICalls_#390,2Grammed_APICalls_#396,2Grammed_APICalls_#398,2Grammed_APICalls_#399,2Grammed_APICalls_#405,2Grammed_APICalls_#412,2Grammed_APICalls_#433,2Grammed_APICalls_#436,2Grammed_APICalls_#439,2Grammed_APICalls_#440,2Grammed_APICalls_#441,2Grammed_APICalls_#442,2Grammed_APICalls_#443,2Grammed_APICalls_#445,2Grammed_APICalls_#447,2Grammed_APICalls_#448,2Grammed_APICalls_#459,2Grammed_APICalls_#468,2Grammed_APICalls_#474,2Grammed_APICalls_#475,2Grammed_APICalls_#476,2Grammed_APICalls_#477,2Grammed_APICalls_#478,2Grammed_APICalls_#482,2Grammed_APICalls_#485,2Grammed_APICalls_#487,2Grammed_APICalls_#495,2Grammed_APICalls_#502,2Grammed_APICalls_#508,2Grammed_APICalls_#509,2Grammed_APICalls_#514,2Grammed_APICalls_#515,2Grammed_APICalls_#531,2Grammed_APICalls_#534,2Grammed_APICalls_#535,2Grammed_APICalls_#537,2Grammed_APICalls_#539,2Grammed_APICalls_#543,2Grammed_APICalls_#546,2Grammed_APICalls_#547,2Grammed_APICalls_#548,2Grammed_APICalls_#549,2Grammed_APICalls_#550,2Grammed_APICalls_#551,2Grammed_APICalls_#552,2Grammed_APICalls_#553,2Grammed_APICalls_#554,2Grammed_APICalls_#555,2Grammed_APICalls_#556,2Grammed_APICalls_#557,2Grammed_APICalls_#558,2Grammed_APICalls_#559,2Grammed_APICalls_#560,2Grammed_APICalls_#561,2Grammed_APICalls_#590,2Grammed_APICalls_#6,2Grammed_APICalls_#602,2Grammed_APICalls_#606,2Grammed_APICalls_#607,2Grammed_APICalls_#613,2Grammed_APICalls_#615,2Grammed_APICalls_#616,2Grammed_APICalls_#618,2Grammed_APICalls_#62,2Grammed_APICalls_#624,2Grammed_APICalls_#628,2Grammed_APICalls_#63,2Grammed_APICalls_#630,2Grammed_APICalls_#632,2Grammed_APICalls_#655,2Grammed_APICalls_#657,2Grammed_APICalls_#672,2Grammed_APICalls_#673,2Grammed_APICalls_#674,2Grammed_APICalls_#675,2Grammed_APICalls_#677,2Grammed_APICalls_#678,2Grammed_APICalls_#680,2Grammed_APICalls_#681,2Grammed_APICalls_#682,2Grammed_APICalls_#683,2Grammed_APICalls_#684,2Grammed_APICalls_#685,2Grammed_APICalls_#686,2Grammed_APICalls_#689,2Grammed_APICalls_#692,2Grammed_APICalls_#693,2Grammed_APICalls_#694,2Grammed_APICalls_#695,2Grammed_APICalls_#698,2Grammed_APICalls_#699,2Grammed_APICalls_#700,2Grammed_APICalls_#701,2Grammed_APICalls_#703,2Grammed_APICalls_#704,2Grammed_APICalls_#705,2Grammed_APICalls_#708,2Grammed_APICalls_#709,2Grammed_APICalls_#711,2Grammed_APICalls_#712,2Grammed_APICalls_#713,2Grammed_APICalls_#714,2Grammed_APICalls_#715,2Grammed_APICalls_#716,2Grammed_APICalls_#717,2Grammed_APICalls_#719,2Grammed_APICalls_#720,2Grammed_APICalls_#721,2Grammed_APICalls_#723,2Grammed_APICalls_#724,2Grammed_APICalls_#725,2Grammed_APICalls_#726,2Grammed_APICalls_#727,2Grammed_APICalls_#728,2Grammed_APICalls_#729,2Grammed_APICalls_#730,2Grammed_APICalls_#731,2Grammed_APICalls_#732,2Grammed_APICalls_#733,2Grammed_APICalls_#734,2Grammed_APICalls_#735,2Grammed_APICalls_#736,2Grammed_APICalls_#737,2Grammed_APICalls_#739,2Grammed_APICalls_#740,2Grammed_APICalls_#741,2Grammed_APICalls_#742,2Grammed_APICalls_#743,2Grammed_APICalls_#744,2Grammed_APICalls_#752,2Grammed_APICalls_#753,2Grammed_APICalls_#754,2Grammed_APICalls_#755,2Grammed_APICalls_#756,2Grammed_APICalls_#758,2Grammed_APICalls_#759,2Grammed_APICalls_#760,2Grammed_APICalls_#762,2Grammed_APICalls_#763,2Grammed_APICalls_#764,2Grammed_APICalls_#765,2Grammed_APICalls_#766,2Grammed_APICalls_#783,2Grammed_APICalls_#784,2Grammed_APICalls_#789,2Grammed_APICalls_#790,2Grammed_APICalls_#792,2Grammed_APICalls_#793,2Grammed_APICalls_#799,2Grammed_APICalls_#8,2Grammed_APICalls_#801,2Grammed_APICalls_#802,2Grammed_APICalls_#803,2Grammed_APICalls_#804,2Grammed_APICalls_#805,2Grammed_APICalls_#806,2Grammed_APICalls_#807,2Grammed_APICalls_#808,2Grammed_APICalls_#809,2Grammed_APICalls_#811,2Grammed_APICalls_#812,2Grammed_APICalls_#813,2Grammed_APICalls_#814,2Grammed_APICalls_#815,2Grammed_APICalls_#816,2Grammed_APICalls_#817,2Grammed_APICalls_#818,2Grammed_APICalls_#819,2Grammed_APICalls_#820,2Grammed_APICalls_#821,2Grammed_APICalls_#822,2Grammed_APICalls_#823,2Grammed_APICalls_#824,2Grammed_APICalls_#825,2Grammed_APICalls_#826,2Grammed_APICalls_#829,2Grammed_APICalls_#830,2Grammed_APICalls_#835,2Grammed_APICalls_#837,2Grammed_APICalls_#839,2Grammed_APICalls_#84,2Grammed_APICalls_#840,2Grammed_APICalls_#88,2Grammed_APICalls_#9,2Grammed_APICalls_#90,2Grammed_APICalls_#94,2Grammed_APICalls_#95,Active_Min,Average_Packet_Size,Avg_Bwd_Segment_Size,Avg_Fwd_Segment_Size,Bwd_IAT_Max,Bwd_Packet_Length_Mean,Bwd_Packet_Length_Std,Flow_IAT_Max,Fwd_Header_Length2,Fwd_IAT_Max,Fwd_IAT_Mean,Fwd_IAT_Min,Fwd_IAT_Total,Fwd_Packet_Length_Std,Idle_Max,Idle_Min,Init_Win_bytes_forward,Max_Packet_Length,Packet_Length_Mean,Packet_Length_Std,Packet_Length_Variance,SYN_Flag_Count,Subflow_Bwd_Bytes,Subflow_Bwd_Packets,Subflow_Fwd_Bytes,Subflow_Fwd_Packets,Total_Length_of_Bwd_Packets,Family
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4027266,3137,4151,1275,95226503,4151,2855,186770018,4308,129315786,54691867,28216098,159596160,1666,110947770,96960113,518772,8687,2864,3327,1657254,1,181066,184,15933,144,181066,lockerpin
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4134446,3128,4095,1344,99387212,4095,2937,190148805,4057,132098515,56849762,31204654,168385292,1712,119068906,101593201,528461,8816,2836,3360,1632006,2,144225,161,15976,135,144225,jisut
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3133930,3089,3947,1356,83436353,3947,2805,160163351,4281,107406543,42528774,21065750,155883495,1667,99645719,82764597,460432,8638,2805,3292,1618163,2,149725,158,19055,143,149725,jisut
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7227798,5432,7701,2517,235582483,7701,5830,472881234,10555,325008562,161092217,97124047,390572189,3410,242533575,212361224,990126,18770,4921,6773,3695192,4,398555,412,31153,366,398555,simplocker
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8873368,7234,9748,3793,289315187,9748,7288,599770190,12167,388258882,201344694,118826685,458605113,5059,280982401,259831088,1474575,24313,6486,8907,4699218,4,509672,519,35358,438,509672,wannalocker
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5106541,4132,5739,1923,186411422,5739,4380,350240998,7744,235352410,106803474,64389176,290739453,2619,201704509,185335628,724142,14297,3723,5024,2679569,4,230201,268,25219,258,230201,wannalocker
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5001272,4195,6148,1829,177714826,6148,4832,363787171,7226,260291898,112992896,63151275,311627565,2575,201798705,179348940,732690,15390,3783,5342,2957473,3,195445,237,24268,236,195445,wannalocker
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4778212,4341,6176,1939,165407809,6176,4696,368523189,7780,262402334,131282869,84513217,308582677,2852,172072675,156322278,711786,15047,3922,5415,3076004,3,356366,342,20844,271,356366,wannalocker
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6369818,4966,7035,2304,199690472,7035,5497,389857824,9241,266581795,107747875,53221077,327482543,3358,234809819,215994330,842739,17955,4486,6253,3604005,3,409658,399,27240,321,409658,wannalocker
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9402334,7442,9797,3297,287638064,9797,7054,471002022,9944,273682046,130798346,80532986,365997205,4372,247675238,216326336,1346657,21277,6720,8226,3976114,3,367872,399,36714,348,367872,charger
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7219027,5448,7273,2355,187202030,7273,5418,341312622,8158,225870137,94990080,53449441,315347273,3222,192179853,166322724,998292,16199,4966,6153,2946913,3,230992,281,32657,275,230992,charger
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8272417,5472,7251,2314,192453968,7251,5347,343995884,8255,208436417,99253422,60190005,291406339,2969,206039001,179146181,949796,15835,4970,6028,2946577,3,266135,299,34675,277,266135,charger
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7368267,5034,6767,2122,220048966,6767,4853,352991410,7303,228850249,94687759,58295677,296524728,2780,236826032,204203378,828196,14524,4551,5528,2651518,2,251022,282,26059,238,251022,charger
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8048126,6255,8314,2674,219435869,8314,5988,378022116,8831,224313323,108411215,66782829,298568613,3660,197078733,175135854,1137470,17985,5705,6974,3424215,3,311282,340,32505,300,311282,charger
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7201218,7734,9924,3556,256503851,9924,6843,437741478,11031,283759073,122163610,60547352,390219525,4476,247685122,220372003,1345193,21344,6991,8395,4193637,3,648615,599,36882,387,648615,charger
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6690346,4901,7246,2105,195766750,7246,5731,459478939,8662,342252803,149503098,77263644,399728278,3040,264706782,244393276,865679,18066,4436,6327,3558119,3,254656,293,27539,287,254656,RansomBO
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6768549,5720,8383,2432,253997433,8383,6245,508080445,10050,341192340,156534534,85060666,403687511,3400,278056643,252948270,1043109,19638,5158,7103,3846029,3,325798,362,29178,344,325798,RansomBO
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7464488,6729,9112,3259,229205985,9112,6732,498408810,10828,352890975,172555269,100846758,416869768,4199,239191203,214840232,1151271,22260,5986,8026,4326484,4,329292,375,50707,372,329292,RansomBO
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7825282,5824,7939,2811,211448091,7939,5714,439184626,9598,312641109,149396670,83930722,384966241,3694,204583773,169311294,1112723,18464,5215,6861,3604625,3,349410,375,30910,338,349410,RansomBO
